iter	Logloss
156	0.02535866664
157	0.02515225658
158	0.02461679199
159	0.02441825905
160	0.0242945559
161	0.02415463088
162	0.02397407742
163	0.02380713037
164	0.02373244205
165	0.02359803388
166	0.02348448059
167	0.02312784296
168	0.02299077032
169	0.02281702696
170	0.02272103811
171	0.02262554183
172	0.02251819864
173	0.02234944469
174	0.0222209582
175	0.02214521497
176	0.02204156343
177	0.02194083816
178	0.0216288662
179	0.02150455713
180	0.02143931937
181	0.02133459902
182	0.02124895745
183	0.02113437846
184	0.02106852716
185	0.02091965538
186	0.02081896465
187	0.0206828241
188	0.02061967341
189	0.02045212188
190	0.02022503841
191	0.01993406634
192	0.01985607153
193	0.0198154942
194	0.01969031005
195	0.01961621511
196	0.01946911736
197	0.01936203486
198	0.01929004031
199	0.01918451629
200	0.0190788773
201	0.01900574794
202	0.01892292743
203	0.0187418345
204	0.01869757645
205	0.01850281485
206	0.01838775869
207	0.01832242451
208	0.01827125491
209	0.01815950779
210	0.01807723295
211	0.01797234866
212	0.01790286216
213	0.01786284356
214	0.01778172872
215	0.01762574963
216	0.0175761107
217	0.01750505097
218	0.01741286413
219	0.01734831347
220	0.01724388809
221	0.01712769164
222	0.01702592258
223	0.01693847137
224	0.01682718374
225	0.01675218636
226	0.01668221156
227	0.01660847561
228	0.0165571875
229	0.01647583577
230	0.01644929311
231	0.01640393746
232	0.01635607159
233	0.01631273441
234	0.01616883859
235	0.01608634953
236	0.0160064044
237	0.01594520661
238	0.01577821724
239	0.01560284085
240	0.01530648105
241	0.01515046012
242	0.01503691876
243	0.01501092896
244	0.01495438579
245	0.01490448613
246	0.01483299098
247	0.01478598572
248	0.01467877672
249	0.01456201892
250	0.01452303435
251	0.01444625264
252	0.01440945418
253	0.01433947061
254	0.01423079735
255	0.01416108342
256	0.01404676004
257	0.01389045204
258	0.01382842855
259	0.01380469493
260	0.01376713225
261	0.01370352437
262	0.01365228603
263	0.01359371954
264	0.0135464835
265	0.01344904509
266	0.01339445479
267	0.01333871087
268	0.0133013171
269	0.01317800069
270	0.01312386497
271	0.0130196033
272	0.01297488173
273	0.01291389091
274	0.01282081033
275	0.01277593695
276	0.01275653021
277	0.01274742555
278	0.01268864857
279	0.01264640688
280	0.01261884702
281	0.01259056956
282	0.01253323604
283	0.01240871262
284	0.01233075563
285	0.01226956988
286	0.01222542339
287	0.01217048908
288	0.01212681974
289	0.0120906103
290	0.01204964126
291	0.01200617294
292	0.01197043769
293	0.01189710986
294	0.01188083193
295	0.0118255804
296	0.01180196697
297	0.01175326711
298	0.011688182
299	0.01164827693
300	0.01163045759
301	0.01157064828
302	0.01152944817
303	0.01145398811
304	0.01140829321
305	0.01132214809
306	0.01125454437
307	0.01122370141
308	0.01117437139
309	0.01113728955
310	0.01112346615
311	0.01107124908
312	0.01104384804
313	0.01098875978
314	0.01095583075
315	0.01091985572
316	0.01085045761
317	0.01081682381
318	0.01076014544
319	0.01074101352
320	0.01070415816
321	0.01067535413
322	0.01065804095
323	0.01063552842
324	0.01061203864
325	0.01055557045
326	0.01052504197
327	0.0104865087
328	0.01048646555
329	0.01048646555
330	0.01041614726
331	0.01030334869
332	0.01029114825
333	0.01024054578
334	0.01020238675
335	0.01015438498
336	0.01011267378
337	0.01009044476
338	0.0100620982
339	0.009960326382
340	0.009944533916
341	0.009902864323
342	0.009849340082
343	0.009817670251
344	0.009772946179
345	0.009748766396
346	0.009692105826
347	0.009664784032
348	0.009622959142
349	0.00960743672
350	0.009579739
351	0.009518759073
352	0.009497442057
353	0.009474103871
354	0.009433402417
355	0.009312206037
356	0.009278271598
357	0.009246346219
358	0.009246335602
359	0.009205087127
360	0.009174677067
361	0.009130142145
362	0.009104265204
363	0.009078844623
364	0.009051842172
365	0.009026961988
366	0.008999181294
367	0.008971287111
368	0.008951266711
369	0.008915826806
370	0.008884054707
371	0.008844544414
372	0.008821298197
373	0.008788944119
374	0.008759369671
375	0.008729959539
376	0.008702430083
377	0.008667544223
378	0.008609239026
379	0.008584533056
380	0.008566986621
381	0.008555567805
382	0.008516618038
383	0.00849202029
384	0.008337348772
385	0.008305129523
386	0.008259166887
387	0.008223131788
388	0.008185759929
389	0.008169299935
390	0.008147152402
391	0.008129201932
392	0.008068148387
393	0.008038678522
394	0.008015043769
395	0.007988058669
396	0.007964816302
397	0.007946026989
398	0.007944988937
399	0.007930640286
400	0.007930602242
401	0.007930597277
402	0.007930543721
403	0.007919016078
404	0.007919005798
405	0.007919005798
406	0.007887770078
407	0.007887713898
408	0.007778343529
409	0.00775641181
410	0.007722311832
411	0.007722304913
412	0.007699966543
413	0.007699952908
414	0.007658497086
415	0.007631549579
416	0.0075987172
417	0.007550014404
418	0.007526232204
419	0.007490765645
420	0.007452110493
421	0.007430723297
422	0.007413145312
423	0.007380952053
424	0.007366741795
425	0.007335908236
426	0.007313179579
427	0.007276006829
428	0.007254525319
429	0.007237243371
430	0.00721027602
431	0.00721027602
432	0.007184932686
433	0.007170227429
434	0.007148760308
435	0.007120577361
436	0.007094895751
437	0.007094895751
438	0.007076109802
439	0.007076094766
440	0.007047011585
441	0.007046999832
442	0.007024420399
443	0.007024378607
444	0.007024336913
445	0.007024326509
446	0.007024326509
447	0.007024316111
448	0.006974994005
449	0.006946188998
450	0.006927724462
451	0.006927680726
452	0.006927669881
453	0.006908267524
454	0.006844677511
455	0.006844677511
456	0.006821100895
457	0.006799326632
458	0.006773857704
459	0.006735278368
460	0.006703958478
461	0.006689249612
462	0.006689238655
463	0.006689227724
464	0.006689184202
465	0.006689175836
466	0.006689165044
467	0.006689156685
468	0.006689146892
469	0.006689136131
470	0.006689126344
471	0.006689115612
472	0.006689105833
473	0.006689103156
474	0.006664022252
475	0.00666401131
476	0.006663989497
477	0.006639946658
478	0.006639935877
479	0.006639917226
480	0.006639879954
481	0.006639859984
482	0.006617561686
483	0.00659586489
484	0.006595854647
485	0.00658239047
486	0.006582369812
487	0.006565199687
488	0.006547192852
489	0.006547150479
490	0.006547145202
491	0.006547145202
492	0.006547060611
493	0.006515176157
494	0.006484809958
495	0.006459157018
496	0.00645913489
497	0.006459112872
498	0.006459097087
499	0.006459067632
500	0.006459038214
501	0.006459018847
502	0.006458989485
503	0.006458973515
504	0.006458944195
505	0.006458941475
506	0.00645892576
507	0.006458923045
508	0.006458894463
509	0.006458863138
510	0.006458857737
511	0.006458826042
512	0.006458767592
513	0.006458709286
514	0.006458680196
515	0.006458658816
516	0.006458658816
517	0.006458648172
518	0.006458637554
519	0.006458626963
520	0.006458621679
521	0.006458616402
522	0.006458587415
523	0.006458557671
524	0.006458549945
525	0.006458549945
526	0.006458549945
527	0.00645854211
528	0.006458531093
529	0.006458531093
530	0.006458525846
531	0.006458525846
532	0.006458520606
533	0.006458509602
534	0.006458467836
535	0.006458456848
536	0.006458449047
537	0.006458418326
538	0.006458418326
539	0.006458407997
540	0.006458320414
541	0.006458312755
542	0.006458302462
543	0.006458302462
544	0.006458294813
545	0.006458274304
546	0.006458252691
547	0.006458209596
548	0.006458194332
549	0.006458179086
550	0.006440719928
551	0.006440708361
552	0.006440708361
553	0.00642971221
554	0.006379515216
555	0.006359176728
556	0.006335118249
557	0.006276976625
558	0.006258193561
559	0.006258140696
560	0.006220671097
561	0.006202376751
562	0.006186088918
563	0.006172044989
564	0.006171966931
565	0.006120226993
566	0.006104709103
567	0.006081663253
568	0.006064789516
569	0.006040579526
570	0.006040524221
571	0.006029371159
572	0.006006489911
573	0.005958588537
574	0.005958576138
575	0.005958394142
576	0.005911820593
577	0.005899376402
578	0.005899349525
579	0.005899318584
580	0.005899198479
581	0.00588184521
582	0.005881810615
583	0.00588179552
584	0.005881775821
585	0.005881760733
586	0.005881741057
587	0.005881723661
588	0.005881706294
589	0.005881658805
590	0.005881603168
591	0.005881588116
592	0.005881558095
593	0.005881550621
594	0.005881481856
595	0.005881464756
596	0.005881405298
597	0.005881405298
598	0.005881375107
599	0.005881316097
600	0.005881257648
601	0.005881199871
602	0.005881199871
603	0.005881142643
604	0.005881135541
605	0.005881128649
606	0.005881094603
607	0.005881081215
608	0.005881047314
609	0.005880990703
610	0.005880934512
611	0.005880878856
612	0.005880871963
613	0.005848032699
614	0.005848016053
615	0.00584799733
616	0.005847990268
617	0.005847667009
618	0.005847653678
619	0.005847634663
620	0.005810111254
621	0.005810062731
622	0.005810062731
623	0.005810062731
624	0.005810062731
625	0.005801028001
626	0.005801019204
627	0.005801013983
628	0.005800973555
629	0.005800939399
630	0.005800939399
631	0.005800919127
632	0.005800913919
633	0.00580090513
634	0.005800900874
635	0.005800895341
636	0.005800891089
637	0.005800882307
638	0.00580087353
639	0.005800838459
640	0.005800803469
641	0.005800799223
642	0.005800764316
643	0.005800750906
644	0.005800733488
645	0.005800716091
646	0.005800716091
647	0.005795958904
648	0.005795925249
649	0.005795871639
650	0.005795871639
651	0.005769739469
652	0.005769712432
653	0.005769712432
654	0.00576970765
655	0.00576970765
656	0.005769670925
657	0.005769649404
658	0.005769441016
659	0.005769419711
660	0.005769419711
661	0.005769402761
662	0.00576939845
663	0.00576938152
664	0.005769355742
665	0.005769338834
666	0.005769331724
667	0.00576932177
668	0.00576932177
669	0.005769304882
670	0.005769304882
671	0.005769304882
672	0.005686538076
673	0.005654863821
674	0.00565484331
675	0.005633683059
676	0.005633683059
677	0.005613761735
678	0.005613706081
679	0.005596937308
680	0.005596937308
681	0.005596908591
682	0.005596908591
683	0.00559687121
684	0.00559683954
685	0.005596807713
686	0.005596790668
687	0.005596680901
688	0.005596639494
689	0.00559659838
690	0.005596593268
691	0.005596585142
692	0.005596553911
693	0.00559652661
694	0.0055964819
695	0.005596467643
696	0.00559630136
697	0.005596246874
698	0.005596133261
699	0.005596098306
700	0.005596082775
701	0.005596078898
702	0.005596064749
703	0.005596048781
704	0.00559601781
705	0.005595997645
706	0.005595989943
707	0.005595881828
708	0.005595859743
709	0.005595853269
710	0.005595839185
711	0.00559580776
712	0.005595800071
713	0.005595773158
714	0.005595765331
715	0.005595666076
716	0.005595612324
717	0.005595604458
718	0.005595596601
719	0.005595542975
720	0.005595535239
721	0.005595535239
722	0.005595518603
723	0.005595510924
724	0.005595503253
725	0.005595471941
726	0.005595445332
727	0.005595440327
728	0.005595435328
729	0.005595435328
730	0.005595435328
731	0.005595427045
732	0.005595419387
733	0.005595399436
734	0.005595384172
735	0.005595368939
736	0.005595316087
737	0.005595262622
738	0.005595252716
739	0.005595199384
740	0.005595191793
741	0.005595191793
742	0.005595188001
743	0.005595184845
744	0.005595184845
745	0.005562910003
746	0.00556277986
747	0.005562694669
748	0.005562673432
749	0.005562595825
750	0.005562535716
751	0.005562517062
752	0.005562497461
753	0.005562495011
754	0.005562476408
755	0.00556247396
756	0.00556244507
757	0.005562360373
758	0.005562346033
759	0.005562331634
760	0.005556638322
761	0.005556625225
762	0.005556610807
763	0.005556598472
764	0.00555656185
765	0.005556556819
766	0.00555653217
767	0.005556528288
768	0.00555650876
769	0.005556499829
770	0.00555648162
771	0.005555852421
772	0.005555828251
773	0.005555812728
774	0.005555784778
775	0.005555784778
776	0.005555771432
777	0.00555574313
778	0.005555727575
779	0.005555704095
780	0.005555688574
781	0.0055556847
782	0.005555667015
783	0.005555663493
784	0.005555630944
785	0.005555624028
786	0.00555559152
787	0.005555580975
788	0.005555516084
789	0.005555451359
790	0.005555447833
791	0.005555415542
792	0.005555397341
793	0.005555392459
794	0.005555376332
795	0.005555368598
796	0.005555352481
797	0.005555346673
798	0.00555531156
799	0.005555295456
800	0.005555277395
801	0.005555148796
802	0.005555141079
803	0.005555125068
804	0.005555110824
805	0.005555093013
806	0.00555505626
807	0.005555037588
808	0.005555037588
809	0.005554973628
810	0.005554937746
811	0.005554926215
812	0.005554914699
813	0.005554914699
814	0.005554914699
815	0.005554820032
816	0.005554808239
817	0.005554808239
818	0.005554808239
819	0.005554808239
820	0.005554790556
821	0.005554772917
822	0.005554772917
823	0.00555475532
824	0.00555475532
825	0.00555475532
826	0.005554738489
827	0.005554691373
828	0.005554644364
829	0.00555461012
830	0.005554516379
831	0.005554516379
832	0.005554509358
833	0.005534322081
834	0.005534290322
835	0.005534258403
836	0.005534242536
837	0.00553422648
838	0.005534222099
839	0.005534213485
840	0.005534150151
841	0.0055341152
842	0.005534083255
843	0.005534078136
844	0.005534014974
845	0.005534014974
846	0.005534010621
847	0.005533994863
848	0.005533986209
849	0.005533860373
850	0.005533815059
851	0.005533797668
852	0.005533766338
853	0.005533748989
854	0.005533731682
855	0.005533697177
856	0.00553368587
857	0.00553368587
858	0.005533670222
859	0.005533635886
860	0.005533627335
861	0.005533611696
862	0.005533603156
863	0.005533587527
864	0.005533571909
865	0.005533560609
866	0.005533543805
867	0.005533543805
868	0.005533543805
869	0.005533536757
870	0.005533502747
871	0.005533494277
872	0.005533471697
873	0.005533456093
874	0.005533392318
875	0.005533376725
876	0.005533376725
877	0.005533359812
878	0.005533359812
879	0.005533351162
880	0.005533328608
881	0.005533311756
882	0.005533296173
883	0.005533296173
884	0.005533279992
885	0.005533269214
886	0.005533246688
887	0.005533184436
888	0.005533122343
889	0.005533053399
890	0.00553301988
891	0.00553301988
892	0.005533002712
893	0.005532985564
894	0.005532985564
895	0.005532963688
896	0.005532963688
897	0.005532946588
898	0.005532942428
899	0.005532942428
900	0.005532914438
901	0.005532897311
902	0.005532874623
903	0.005532874623
904	0.005532874623
905	0.005532808274
906	0.005532792375
907	0.005532792375
908	0.005532756692
909	0.005532724226
910	0.00553267927
911	0.00553267927
912	0.005532633635
913	0.005532617331
914	0.005532584824
915	0.005532567022
916	0.005532535092
917	0.005532490243
918	0.005532482184
919	0.005532451245
920	0.005532400141
921	0.005532386873
922	0.005532341986
923	0.005532276004
924	0.005532244002
925	0.00553222756
926	0.005532219591
927	0.005532188188
928	0.005532171764
929	0.005532155357
930	0.005532152104
931	0.005532144285
932	0.005532137488
933	0.005532121662
934	0.005532059468
935	0.00553199774
936	0.005531981353
937	0.005531977439
938	0.005531966235
939	0.005531962323
940	0.005531945954
941	0.0055318806
942	0.0055318806
943	0.0055318806
944	0.00553186521
945	0.005531800119
946	0.005531796211
947	0.005531763779
948	0.005531741755
949	0.005531727129
950	0.005531694799
951	0.005531662535
952	0.005531630336
953	0.005531599129
954	0.005531430609
955	0.005531398478
956	0.005531394832
957	0.005531394832
958	0.005531364368
959	0.005531359402
960	0.005531329495
961	0.005531297433
962	0.005531282063
963	0.00553126606
964	0.00553126606
965	0.005531259651
966	0.005531259651
967	0.005531199372
968	0.005531199372
969	0.005531168674
970	0.005531157574
971	0.005531135781
972	0.005531008306
973	0.005531001053
974	0.005530942163
975	0.005530860294
976	0.005530846298
977	0.005530838379
978	0.005530809466
979	0.005530654104
980	0.005530654104
981	0.00553064018
982	0.005530636601
983	0.005530616887
984	0.005530490543
985	0.00551754659
986	0.005517539221
987	0.005517476217
988	0.005517350853
989	0.005517343063
990	0.005517335701
991	0.005517327915
992	0.005517242769
993	0.005517238972
994	0.005517180161
995	0.005517168965
996	0.005517110395
997	0.005517106346
998	0.005517100667
999	0.005517100667
